,VidName,FrameNumber,ObjEntropy,SceneEntropy,__background__,person,bicycle,car_coco,motorcycle,airplane,bus,train,truck,boat,traffic light,fire hydrant,stop sign,parking meter,bench,bird,cat,dog,horse,sheep,cow,elephant,bear,zebra,giraffe,backpack,umbrella,handbag,tie,suitcase,frisbee,skis,snowboard,sports ball,kite,baseball bat,baseball glove,skateboard,surfboard,tennis racket,bottle,wine glass,cup,fork,knife,spoon,bowl,banana,apple,sandwich,orange,broccoli,carrot,hot dog,pizza,donut,cake,chair,couch,potted plant,bed,dining table,toilet,tv,laptop,mouse,remote,keyboard,cell phone,microwave,oven,toaster,sink,refrigerator,book,clock,vase,scissors,teddy bear,hair drier,toothbrush,sky,building,pole,road_marking,road,pavement,tree,sign_symbol,fence,car_enet,pedestrian,bicyclist,unlabeled
541,TorringtonSq3_EQR_720p,8700,0.6063818968398444,1.768570128745894,0,9,0,6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2845138888888889,0.15338194444444445,0.017190972222222222,0.27267708333333335,0.061184027777777775,0.13890625,0.004949652777777778,0.0009583333333333333,0.053397569444444445,0.007416666666666667,0.005423611111111111,0.0,0.0
542,MarchmontGarden3_EQR_720p,13500,0.14870965406099507,1.7283121277962619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23065104166666667,0.15899305555555557,0.006225694444444444,0.19032118055555555,0.03174826388888889,0.30635069444444446,0.009048611111111111,0.013961805555555555,0.04687326388888889,0.0009878472222222222,0.004838541666666666,0.0,0.0
543,CamdenTown4_EQR_720p,2400,0.8502590533493306,1.7607902002729554,0,30,0,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40428125,0.12484375,0.030338541666666666,0.18915277777777778,0.04577777777777778,0.042140625,0.02232638888888889,0.001703125,0.12038715277777778,0.00921701388888889,0.009831597222222222,0.0,0.0
544,CamdenMarket1_EQR_720p,9300,0.7138553649279507,1.6726655227724256,0,33,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4049861111111111,0.13334895833333332,0.029786458333333335,0.25528819444444445,0.042763888888888886,0.026055555555555554,0.013553819444444445,0.0011024305555555555,0.06679166666666667,0.021473958333333334,0.004848958333333334,0.0,0.0
545,MarchmontGarden1_EQR_720p,11700,0.049569884686998356,1.7081219463809012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247875,0.17536805555555557,0.010217013888888888,0.17557638888888888,0.046350694444444444,0.2951267361111111,0.013960069444444445,0.002463541666666667,0.02811111111111111,0.0003142361111111111,0.004637152777777777,0.0,0.0
546,TateModernSq1_0075,0,0.4784019849102568,1.7168597984135505,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3796527777777778,0.09632118055555555,0.01159201388888889,0.2717517361111111,0.04188368055555555,0.101140625,0.01173263888888889,0.008215277777777778,0.05436805555555556,0.013815972222222223,0.009526041666666667,0.0,0.0
547,RegentsParkJapan1_0060,11700,0.21375102987578146,1.5434066691437287,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12648090277777777,0.02190451388888889,0.006817708333333334,0.1670763888888889,0.06343923611111112,0.5171284722222222,0.03508680555555556,0.009883680555555555,0.04124652777777778,0.002,0.008935763888888889,0.0,0.0
548,TateModernSq1_0075,4800,0.2468736814148089,1.5158247021919686,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402375,0.07348958333333333,0.010076388888888888,0.3262760416666667,0.041234375,0.10200173611111112,0.004822916666666666,0.0030538194444444445,0.03146875,0.00065625,0.0045451388888888885,0.0,0.0
549,MarchmontGarden2_EQR_720p,30000,0.31077120527047936,1.710545794160252,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2590123456790123,0.15400694444444443,0.009722222222222222,0.13642206790123457,0.030680555555555555,0.32571373456790126,0.0120054012345679,0.013286265432098765,0.05799614197530864,0.0011489197530864198,5.401234567901234e-06,0.0,0.0
550,CamdenTown3_EQR_720p,21900,0.5765988334358099,1.6193804393758355,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3938993055555556,0.17130729166666667,0.019317708333333333,0.2719253472222222,0.04120138888888889,0.013137152777777777,0.008776041666666666,0.0010711805555555555,0.03627604166666667,0.029569444444444443,0.013519097222222222,0.0,0.0
551,CamdenTown4_EQR_720p,12000,0.8229374977440487,1.7696915042527548,0,29,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40649305555555554,0.10022569444444444,0.027746527777777776,0.20452256944444444,0.04237326388888889,0.043625,0.017710069444444445,0.008225694444444445,0.12195833333333334,0.021953125,0.005166666666666667,0.0,0.0
552,MarchmontGarden1_EQR_720p,12000,0.049569884686998356,1.7057086526326883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2472673611111111,0.17677777777777778,0.009501736111111112,0.17424131944444443,0.047796875,0.29577604166666666,0.013649305555555555,0.0023420138888888887,0.027699652777777778,0.00030034722222222225,0.004647569444444445,0.0,0.0
553,RusselSq2_EQR_720p,29400,0.09913976937399671,1.2671513400499372,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04125462962962963,0.10645987654320987,0.00526929012345679,0.1797530864197531,0.015332561728395061,0.6036952160493827,0.020017746913580246,0.005011574074074074,0.023190586419753086,1.2345679012345678e-05,3.0864197530864196e-06,0.0,0.0
554,StPaulsRow1_0097,23100,0.3432524743899753,1.5450469504409814,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28822743055555555,0.28788020833333333,0.005559027777777778,0.29737152777777776,0.058715277777777776,0.025302083333333333,0.004901041666666666,0.006345486111111111,0.0076458333333333335,0.012536458333333333,0.005515625,0.0,0.0
555,PancrasLock1_EQR_720p,27900,0.1620615512094843,1.8110716648676808,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3458072916666667,0.09882118055555555,0.03565451388888889,0.20400347222222223,0.05627951388888889,0.17209375,0.052175347222222224,0.008640625,0.02059722222222222,0.0005017361111111111,0.005425347222222222,0.0,0.0
556,CamdenTown1_EQR_720p,900,0.563140625215754,1.7080742035829046,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3478628472222222,0.1649861111111111,0.018833333333333334,0.23538020833333334,0.021678819444444445,0.044689236111111114,0.0033854166666666668,0.0018958333333333334,0.13698090277777777,0.01926388888888889,0.005043402777777778,0.0,0.0
557,MarchmontGarden3_EQR_720p,24900,0.27081917296723623,1.742240903822267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22744097222222223,0.15288020833333332,0.009008680555555556,0.18110069444444443,0.03775520833333333,0.31478645833333335,0.010609375,0.014211805555555556,0.04739756944444445,0.0,0.0048090277777777775,0.0,0.0
558,MarchmontGarden2_EQR_720p,36600,0.1620615512094843,1.7073712868896747,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260908950617284,0.15367592592592594,0.009806327160493827,0.13432175925925927,0.031816358024691356,0.3250956790123457,0.010664351851851852,0.013574074074074073,0.059604938271604936,0.0004984567901234568,3.317901234567901e-05,0.0,0.0
559,MarchmontGarden1_EQR_720p,33900,0.049569884686998356,1.710621203387412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24655034722222222,0.17077256944444444,0.008144097222222223,0.17904861111111112,0.043265625,0.29474652777777777,0.012083333333333333,0.002390625,0.03785243055555555,0.0004982638888888889,0.004647569444444445,0.0,0.0
560,TorringtonSq2_EQR_720p,29400,0.3718753310828142,1.6489463238551763,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3528125,0.19703472222222224,0.011046875,0.26664930555555555,0.07353472222222222,0.04343923611111111,0.004814236111111111,0.003909722222222222,0.03133333333333333,0.0077777777777777776,0.007647569444444445,0.0,0.0
561,CamdenTown1_EQR_720p,15000,0.551577002924641,1.5921610890623807,0,38,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40135243055555553,0.13568229166666668,0.023446180555555557,0.295234375,0.03467013888888889,0.018366319444444446,0.007581597222222222,0.00038194444444444446,0.05202604166666667,0.02581076388888889,0.005447916666666667,0.0,0.0
562,EustonTap1_EQR_720p,300,0.6969664718355604,1.8082483558715652,0,10,0,10,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3902951388888889,0.06448263888888889,0.017057291666666665,0.20111458333333335,0.08963715277777778,0.10288715277777778,0.010272569444444445,0.005977430555555555,0.0848263888888889,0.02196701388888889,0.01148263888888889,0.0,0.0
563,StPaulsCross1_EQR_720p,2400,0.2812095621334568,1.5875033111632195,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10985763888888889,0.06941145833333333,0.006133680555555555,0.17119270833333333,0.03375347222222222,0.4931510416666667,0.039864583333333335,0.003411458333333333,0.06689409722222223,0.0008524305555555556,0.005477430555555556,0.0,0.0
564,StPaulsRow1_0097,5700,0.3515091893192715,1.5150136864216392,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2878107638888889,0.28521006944444444,0.004982638888888889,0.3154253472222222,0.041302083333333336,0.030659722222222224,0.004487847222222222,0.005569444444444445,0.009149305555555556,0.010640625,0.0047621527777777775,0.0,0.0
565,PancrasLock2_0058,14700,0.13347565009264462,1.6429665890885112,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4265763888888889,0.12452430555555556,0.009253472222222222,0.19148958333333332,0.04049652777777778,0.08403298611111111,0.013977430555555555,0.0,0.10497395833333334,0.0002309027777777778,0.0044444444444444444,0.0,0.0
566,RegentsParkFields2_EQR_720p,16200,0.1620615512094843,1.584272377714809,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07890972222222223,0.123203125,0.0035173611111111113,0.2606267361111111,0.038961805555555555,0.42824131944444443,0.012262152777777778,0.017736111111111112,0.030449652777777777,0.0012447916666666666,0.004847222222222222,0.0,0.0
567,RegentsParkJapan2_0061,20100,0.26332091456277984,1.4561241570812093,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2520632716049383,0.04347530864197531,0.002218364197530864,0.13355015432098766,0.05712885802469136,0.4662469135802469,0.0014675925925925926,0.010280864197530864,0.03355246913580247,1.388888888888889e-05,2.3148148148148148e-06,0.0,0.0
568,PancrasLock1_EQR_720p,4200,0.24266751796953892,1.7508224573196314,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3450954861111111,0.11615625,0.03404340277777778,0.21156597222222223,0.05527083333333333,0.18413715277777779,0.030895833333333334,0.007137152777777778,0.010690972222222222,0.00011979166666666666,0.004887152777777778,0.0,0.0
569,MarchmontGarden2_EQR_720p,28500,0.11249166652248595,1.6917395304167047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2618641975308642,0.15910108024691358,0.007612654320987654,0.1354567901234568,0.03209182098765432,0.325125,0.008462962962962964,0.012112654320987654,0.057145061728395063,0.0009243827160493827,0.00010339506172839506,0.0,0.0
570,EustonTap1_EQR_720p,19800,0.8657312794784526,1.7218509432026043,0,6,0,6,2,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3899097222222222,0.0697204861111111,0.018071180555555556,0.25444791666666666,0.08108159722222222,0.09689583333333333,0.011619791666666667,0.0030694444444444445,0.05588368055555556,0.01397048611111111,0.005329861111111111,0.0,0.0
571,TorringtonSq2_EQR_720p,20700,0.5989571287026243,1.7074699080668392,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3546961805555556,0.17671180555555555,0.011192708333333334,0.254015625,0.07561458333333333,0.06544270833333334,0.004965277777777778,0.003550347222222222,0.02271875,0.017786458333333335,0.013305555555555555,0.0,0.0
572,RegentsParkJapan2_0061,9600,0.2498351893970776,1.4515157814835924,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2466141975308642,0.03855401234567901,0.0019891975308641975,0.12068441358024691,0.05983179012345679,0.482962962962963,0.003966049382716049,0.01283101851851852,0.03175,0.0008140432098765432,2.3148148148148148e-06,0.0,0.0
573,StPaulsCross1_EQR_720p,15300,0.261201320583481,1.6027149377510281,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10608680555555555,0.07334201388888889,0.009270833333333334,0.16823958333333333,0.038772569444444446,0.4943576388888889,0.032690972222222225,0.008416666666666666,0.06373263888888889,0.0003125,0.0047777777777777775,0.0,0.0
574,CamdenTown2_EQR_720p,28200,0.6527963702232087,1.6511712976250144,0,24,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3869253472222222,0.0985,0.022298611111111113,0.29497569444444444,0.037913194444444444,0.05867013888888889,0.010789930555555556,0.0005434027777777777,0.07373784722222222,0.010583333333333333,0.0050625,0.0,0.0
575,StPaulsCross1_EQR_720p,20100,0.20898865359264393,1.5964796185352947,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10674479166666667,0.08031076388888889,0.008836805555555556,0.1689548611111111,0.03274479166666667,0.49413715277777776,0.036258680555555554,0.004027777777777778,0.06084548611111111,0.0023524305555555555,0.0047864583333333335,0.0,0.0
576,PancrasLock2_0058,19200,0.09913976937399671,1.6359136179874967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4239704861111111,0.1216388888888889,0.007828125,0.19447916666666668,0.04225173611111111,0.08921875,0.009100694444444444,0.0,0.10639756944444445,0.0006753472222222223,0.004439236111111111,0.0,0.0
577,CamdenTown3_EQR_720p,900,0.5758678938566166,1.5545066422729472,0,22,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40022395833333335,0.15351041666666668,0.01940625,0.2922170138888889,0.04635590277777778,0.012314236111111111,0.004161458333333333,0.00014756944444444445,0.05212152777777778,0.012428819444444444,0.007112847222222222,0.0,0.0
578,StPaulsCross1_EQR_720p,8700,0.3424643036852885,1.574270476250749,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10819097222222222,0.06375173611111111,0.007059027777777778,0.16338194444444445,0.029875,0.5104427083333334,0.03809375,0.0037534722222222223,0.064484375,0.004345486111111111,0.006621527777777777,0.0,0.0
579,RegentsParkJapan1_0060,24300,0.3545530283949118,1.4944315442046643,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128921875,0.022385416666666668,0.003498263888888889,0.15515277777777778,0.07244965277777778,0.5329045138888889,0.02432465277777778,0.009465277777777777,0.042734375,0.0006701388888888888,0.007493055555555556,0.0,0.0
580,RegentsParkJapan1_0060,21000,0.17928132113992057,1.4443143156186613,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12905902777777778,0.01848263888888889,0.002939236111111111,0.18072743055555557,0.060821180555555555,0.5367413194444445,0.022618055555555554,0.006875,0.03299479166666667,0.0004565972222222222,0.008284722222222223,0.0,0.0
581,EustonTap3_0347,8400,0.9348045249673873,1.7108404299237259,0,8,0,8,2,0,1,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39531944444444445,0.062375,0.022913194444444444,0.25356944444444446,0.036381944444444446,0.08526909722222223,0.013029513888888889,0.0028524305555555555,0.10758506944444444,0.014604166666666666,0.006100694444444444,0.0,0.0
582,CamdenTown4_EQR_720p,17700,0.6513841379833043,1.7774755658154582,0,25,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405796875,0.09260069444444445,0.02404861111111111,0.21324305555555556,0.054425347222222226,0.03988888888888889,0.023006944444444444,0.012460069444444444,0.11205208333333333,0.016470486111111113,0.006006944444444444,0.0,0.0
583,TateModern3_0093,19200,0.40107907400626985,1.6919085894173906,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2971961805555556,0.07172743055555555,0.015421875,0.19472395833333334,0.05853125,0.3077951388888889,0.011789930555555555,0.007484375,0.027574652777777778,0.002494791666666667,0.005260416666666667,0.0,0.0
584,CamdenTown2_EQR_720p,21900,0.6560220734499489,1.7780440075075192,0,39,0,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3855763888888889,0.09065798611111112,0.021378472222222222,0.24903819444444444,0.04311631944444445,0.07537847222222223,0.016588541666666668,0.0069565972222222225,0.076390625,0.027586805555555555,0.007331597222222222,0.0,0.0
